FF_rb5MM1-4	madmax10101	925	Entertainment	117	2247	4.88	8	5
NkQtgrYYbRo	picolinorar	481	Comedy	58	8907	4.67	6	5
DO2sjy6014E	elpablococudo	919	Film|Animation	196	25030	3.59	37	26
biAlLKp1e70	CaliPlanet	1059	Entertainment	223	1381	2.33	3	1
Na6Mv4IB18o	Ilamaranrts	836	Comedy	118	67992	4.61	92	39
WBsM_Vs8dB0	kakitakakotataldo	803	Sports	60	23230	4.5	16	8
koD6CK4np2g	andrewtran13	842	Film|Animation	317	91092	4.8	182	84
L_y8N2bLHXs	magabredow	767	Film|Animation	60	822	0	0	1
2b_qDjtMT-w	doink1412	927	Film|Animation	33	7086	3.45	11	3
WnCGvpaDS6U	CrystalChristl	1036	Film|Animation	79	671	5	3	1
OVzLmRuEWso	JTX5	597	Film|Animation	13	1329	2.14	7	4
ddwah5Kuc7A	krazykilla9	964	Entertainment	10	7706	2.14	14	10
C392MQd1iQ0	dvbrcool	981	Film|Animation	529	4763	2.67	6	11
B6Jp8e6Nfc0	jepitur	690	Film|Animation	76	8479	4.21	14	12
h_dsNeFc-tY	Jordanime	869	Film|Animation	86	12119	4.61	83	107
ayMOIgS_C-k	joisgreat	1034	Comedy	38	1474	3.67	3	3
IU6pdZPVHok	Doyvidtheginger	899	Entertainment	209	7523	4.69	29	50
xRLAyxsABjg	GamersDude777	1249	Film|Animation	40	26	4	2	0
MNOyzTU3JFY	superstarsreturns	1249	Sports	138	26	5	1	0
JFllmsJqP58	qmasterbunny	1248	Education	55	74	0	0	0
dn31cfUbBx0	lupomannaro1956	1249	Gaming	40	261	0	0	0
LbxKIn2pCNg	lemonhead19	1249	Gaming	446	280	0	0	0
-D-Wsk0JQFE	TommyTreeL	1249	Gaming	351	26	1	1	0
WCGDXGl6Htk	garudoh	1248	Gaming	599	255	5	3	5
3FZ-ywXZlmw	zaeta1	1246	Travel|Events	60	15	0	0	0
Vgc1QfniPA8	michaelrock80	1250	Travel|Events	513	16	0	0	0
QqgbKexQA2I	ritochi23	1249	Comedy	259	58	0	0	0
5F0uLfGIMnI	XfantomesX	1244	Entertainment	35	16	0	0	0
GZl1Kt_M760	ciaraccatto	1251	Travel|Events	597	11	0	0	0
nRNJ5SMRTUc	cesarmollendino	1253	Music	196	10	0	0	0
INw_0zIv8qI	JOSHLOUS	1246	Comedy	20	8	0	0	0
UwKAQ4_lP00	aulas06	1245	Education	85	103	0	0	0
_E0EBUVi8P8	marleydarlins	1161	Music	288	4025	5	7	6
hFPsZLqu0p8	remylyjoly	1015	Comedy	158	5307	5	2	1
InLCuESJ4J8	davidmene	850	People|Blogs	581	1494	0	0	0
HUIotiSSGMw	SaryMagic	947	Entertainment	111	18544	4.5	2	3
FBslHuL9nbQ	edwinmollendo	1243	Gaming	21	41	0	0	0
YDZtCM37sHs	rabi1985	1254	Entertainment	200	38	0	0	0
96y5k7wJ8MI	chonchon1902	1153	Entertainment	180	629	3	2	6
lC9E0FgsgDs	aslandu39	1254	Comedy	406	345	5	2	0
iB964A6u6AA	fl0ow01	1040	Comedy	15	300	3.5	2	0
YAg-5Wv5ylw	LaurieGoff	1254	Entertainment	215	30	0	0	0
pB7Uy4MEMas	bm0023	1254	Travel|Events	20	74	0	0	0
2GcYFLK9_yc	miss3109	1254	Comedy	47	55	0	0	0
XmxhROVnGOI	thagrek	1254	Autos|Vehicles	198	38	0	0	0
meQ9VfxDt5M	celeluvr2	1254	People|Blogs	166	11061	3.54	13	3
WX953ZoEVgY	fleurkin13	 0 	UNA	82	12526	2.98	43	19
REIbrNJ2kP0	pericoseba	1253	Travel|Events	245	20857	4.79	14	12
weMifiDrTo8	murtasi	1030	Music	227	1394	5	1	0
DTRADqHAwjM	gabriellepine	 0 	UNA	170	6681	2.25	8	0
KJgbGyoy3Ck	story20083secret	1254	Entertainment	425	6335	4.82	22	4
-fuKqv6am8w	story20081secret	1253	Entertainment	228	30871	4.77	35	11
dZXD_zumAY8	CyrilAlexlove	1244	People|Blogs	214	84945	4.15	78	74
soOHVaaaEkc	CoOllOok75	1255	Entertainment	517	2279	3	4	7
2mEMY_MyoBA	ss2live2008	1255	Entertainment	264	4030	4.62	8	3
ihRV-aUni28	ss2live2008	1255	Entertainment	158	2359	1	5	2
tnWkXXY9QNU	keskiaaatom	1243	Entertainment	118	111335	3.82	84	106
zCuwRO6tWI8	story20082secret	1254	Entertainment	96	14940	4.3	20	19
9APg7_nZPMA	ss2live2008	1255	Entertainment	45	2426	3.4	5	2
E2vZ96LWZwI	story20082secret	1254	Entertainment	108	1011	2.75	4	3
VEkVaMozi9g	secretstory20085	1252	Entertainment	645	4450	4.18	11	0
g2PentA8P9c	ss2live2008	1255	Entertainment	367	1082	5	2	0
2uGnaINoBE8	sheppard80610	1255	Entertainment	263	6015	4.29	24	0
xISHeyj2NSQ	story20083secret	1254	Entertainment	582	1797	5	4	1
4ySmFRLREe8	CoOllOok75	1254	Entertainment	306	3025	3	2	5
_MoTs7Ffd8k	sabbys46	1244	News|Politics	276	12295	4.06	16	5
4YGt0_C2-Kg	Prunooodagen	690	People|Blogs	25	758	0	0	0
-rbGSdEK6vE	exclusivESignals	1248	Entertainment	97	111	0	0	0
8_ERwrs5YVY	exclusivESignals	1255	Entertainment	78	166	0	0	0
6JE3r-mnLl4	ynumiky	1155	Music	206	19305	4.45	20	6
MVkotpAbi6w	TrinaCarmen	1231	People|Blogs	590	2051	4.78	18	10
WQERZ-pQfw8	jembuen	852	People|Blogs	301	1445	3	2	2
T1gO7xM6hUE	adubbz	1156	Music	212	360	0	0	1
Q717_p0Ir0o	smokey478	827	Comedy	14	121	0	0	0
OWeFq8BEo0g	liygirl55643	1091	Entertainment	153	609	4.33	6	6
WTJn4QvV_XU	KdancerE	1139	Entertainment	57	983	4.67	3	6
wvNoUx9-Q6Y	totallyliven4disney	1224	Entertainment	212	1647	4.9	10	39
J8W4QTu2RCU	dramagirlveck	1113	Entertainment	39	1170	5	1	9
meMtlrQx3-U	AngryNotSoOldHippy	1021	Travel|Events	89	151	4.9	10	25
vhQM_fnfR2M	sexyv1x3n	973	Comedy	9	304	0	0	0
-BILiJXiH4E	Whoopi337	700	People|Blogs	122	10956	4	4	4
-IHKsSpxnCw	MasterRyker	1251	People|Blogs	334	5141	4.69	52	9
34kLwYnjLA0	dabheads	923	Comedy	33	2720	5	1	4
vqJcVZrgnng	1337Pivot	1090	Film|Animation	33	211	3	2	2
IHtAqPHyUMk	CoOllOok75	1255	Entertainment	522	1946	5	3	8
0BBOUw2TPiQ	bertrandgil75005	1255	Entertainment	37	4347	3	2	0
wFFAVzR7b7U	didouche555	1255	People|Blogs	132	4177	2.33	3	1
oHOzrEi_XIg	peopol74	1244	Entertainment	109	59722	4.57	56	48
4o7mD_Hb38U	CoOllOok75	1255	Entertainment	353	1232	3.67	3	2
JgOXvJ_Nl4k	CoOllOok75	1255	Entertainment	155	1479	3.6	5	3
KhFwZsB2-MU	CoOllOok75	1255	Entertainment	181	1322	5	3	2
DcV3ImoVSyw	badboyshak	1254	Comedy	33	1993	1	1	0
Dj6CCLnUt_g	CoOllOok75	1255	Entertainment	84	582	3	4	3
Gw3VdGvp-rM	lafillekisapelandie	1243	People|Blogs	209	60290	3.53	58	18
HcP_UfMHbW0	peopol74	1242	Entertainment	130	64478	4.06	63	57
KsMyEs-tmdo	Pinkerbell1217	1138	People|Blogs	150	152	5	1	3
iUoMejiadog	johnbarrowmanfanatic	1254	Film|Animation	228	167	5	3	4
BIYEfUYDQRw	fabiolasantillan	1254	Entertainment	67	132	0	0	0
3KhgLliKy0w	TourFactory	1254	Travel|Events	77	31	0	0	0
6jSIrlA9K34	gunnsteinlye	1254	Science|Technology	71	76	0	0	0
Pzy4ZS_3JME	zommes	1254	Comedy	40	30	5	3	2
pQ0wpQkGKXg	julia23432	1254	Music	287	188	0	0	0
JlQw7Mm9Hx0	xxxerika22	1254	Comedy	62	162	0	0	0
AvQcm2icaN0	Goodiversion	1254	Pets|Animals	155	39	0	0	0
XTnOcAOovqw	ss2live2008	1254	Entertainment	78	1110	4.5	2	4
rRIBR838rss	ss2live2008	1254	Entertainment	319	838	0	0	0
eHI9SzfPt-4	ss2live2008	1254	Entertainment	85	928	1	1	0
nTxUD-7dFYw	ss2live2008	1254	Entertainment	289	478	5	1	0
OpojVP9HOU0	ss2live2008	1254	Entertainment	250	11898	3.75	4	2
o_LRSOlXjnc	ss2live2008	1250	Entertainment	191	659	5	1	0
hYik1q4Aa_k	secretstory20081	1254	Entertainment	237	9605	4.55	22	2
ocGjDS034dQ	clem757	1254	People|Blogs	164	6206	5	3	3
VUUYy3LUbtg	secretstory20084	1252	Entertainment	48	28818	3.5	8	34
AAJGemPDCAk	Asahno	1242	Entertainment	138	83620	4.75	83	53
SuP-RuKPJoc	mashuren	1255	Gaming	655	665	5	22	15
Z0EiCDDIx7c	JAMMAPARTS	434	Entertainment	434	5059	4.83	30	27
o9GBGRDIo_I	Sakura665	1255	Gaming	429	22	0	0	1
472vLlonYrA	neodarkid	831	Entertainment	16	67973	4.41	87	0
euAiXmnlxbg	RPGenie	1065	Entertainment	415	1840	4.96	23	18
oswTvEh7Y88	mashuren	964	Howto|Style	325	1989	4.85	27	5
Mqcu4YROhXA	BobbytheBobcat	1254	Gaming	600	47	5	2	2
HhPFay5PlMk	dshadoff	1253	Entertainment	529	111	4.8	5	4
JZixNTsmysk	genevoa	1254	Entertainment	581	13	0	0	0
JVOL6_sgfQs	9leake9sono29no87	672	Entertainment	414	4549	4.33	6	7
VCuNttcxyWo	CSpot	1246	Comedy	113	22223	4.6	105	54
up1raazAmdc	CSpot	1249	Comedy	335	14616	4.24	76	46
o1b7fxW19xI	CSpot	1228	Comedy	365	21520	4.11	83	40
2lMWWj4azyM	CSpot	1252	Comedy	164	10352	4.68	63	57
lf__DdggP8E	CSpot	1254	Entertainment	118	18135	4.85	157	82
S3mlDv84tw4	tansam1229457	1177	Entertainment	259	24885	5	20	11
OGymSavXdGM	erikanya	1110	Entertainment	376	46906	4.83	23	5
2oNbDojXLb0	iteo4198	941	Film|Animation	448	80896	4.92	83	18
0CQ_ifupXZk	nizsu	1158	Film|Animation	220	6054	5	2	3
TumE9adjuVs	njp73	898	Entertainment	581	70669	4.64	42	7
nX8-zgSPljc	otishiro2	1156	Music	218	22320	5	26	6
qCBkow2O48w	tansam1229457	1174	Entertainment	166	22972	4.94	16	2
Rg0_IceCgIo	RENARBOL	1092	Sports	273	66717	4.78	60	7
xPuFpInGKuo	inoki123baba	1071	Comedy	294	31604	4.6	10	3
Az4HGBfD0w4	oupennpera	1035	People|Blogs	389	142032	4.9	117	36
0fbm75FZwgk	cSartelevision	1195	Entertainment	311	1166	0	0	0
hBKCpfqzVck	cSartelevision	1198	Entertainment	42	1331	4	2	2
m2uOG275yYo	cSartelevision	1198	Entertainment	49	161	5	1	0
l6FvLKnJ01s	GLHat	1203	Film|Animation	133	308	5	1	1
5BYnKywAhVo	MSTS1	1198	Entertainment	382	819	5	2	5
J5GvRII_SrI	teddybidz	1215	Entertainment	60	1004	5	1	1
2tmCzHmDWbU	cSartelevision	1196	Entertainment	283	184	0	0	0
naY_iL5-v4w	HollywoodDerek3	1066	Entertainment	14	2098	4.5	2	3
H1uGXUqClaI	Chelonia	429	Entertainment	128	13001	4.85	27	26
sQ5db3WR66A	wdln	508	Entertainment	30	1464	4	1	0
5TVSi74H-Ks	pelepollo	1046	Entertainment	44	6243	4.92	12	18
y4SWZItyuf8	GrubcoTV	1199	Entertainment	31	203	2	1	1
mDqFYqYQ0zE	noblegentleman	1174	People|Blogs	181	224	5	1	2
MLm98PjrRSI	mjsgrass78	1192	Entertainment	30	128	0	0	0
-Zif3sVcLiw	tmmbutler24	1181	People|Blogs	316	948	0	0	0
Z3_nDATFwGE	gdunks08	1165	Entertainment	31	197	0	0	0
SByt1BT9l5I	RealGirulo	1255	Gaming	76	87	5	5	3
emHmXPOb5Ow	Darkenedjib	840	Entertainment	190	18637	4.5	8	63
34nAxAeCoyg	Pityflames	1254	Comedy	25	47	5	2	6
d7DSFlrk1lU	weechelseactvbkc	1254	Comedy	97	34	0	0	0
oDGL7_pzKpQ	tinymonkeyt	1194	Howto|Style	302	1367	5	8	12
NVL_rje5w3M	MaxConsole	922	Entertainment	17	6802	4.71	7	7
A8Bi7zgGjM4	DSUniverse	1255	Gaming	600	54	5	1	1
FWbgnphlyoE	nickfinity	1236	Gaming	355	281	4	1	2
uCfFC9mQAFY	Programmer1992	972	Howto|Style	137	26297	4.38	29	64
bdt08bVVS70	MrForte13	1233	Entertainment	156	2696	5	3	12
k0uBT1m7J_M	guuchan2005	1226	Music	277	5951	5	25	12
Hmb1ilmDJA8	pokemaster156	1096	Science|Technology	136	738	2.33	3	2
rvMUKXfpfNc	nextforbinator	916	Entertainment	112	3438	4.29	7	16
ZSt1BBqV5VQ	pgrulz	1254	Gaming	96	11	0	0	0
07lU9Wzhex4	paintmyball	1211	Comedy	133	286	5	5	2
CHZ0Z5dWwxI	christomaszewski	986	Film|Animation	206	210	0	0	0
lTtSFJ9hI2s	kvsoccer31	1115	Education	218	237	0	0	1
B9dLgQ6ZDao	rumproastproductions	949	Comedy	452	30725	4.6	10	2
O5qgF_V7Cvg	Zexzz	1125	Education	250	2794	4.71	14	16
Jc-0NM6tK5E	Yaridovich7	1132	Comedy	340	1432	5	13	10
TE_oH_GjLqs	richdic333	1133	Travel|Events	134	1172	5	18	5
VFIVi5z-rAY	133MHzz	1225	Comedy	262	415	5	1	2
3ZXTe7WwwpE	stiffkids2006	1125	Entertainment	139	726	5	2	1
i0mtrUIHfSw	stiffkids2006	1125	Entertainment	116	656	5	3	2
QNNh0j5mU14	stiffkids2006	1125	Entertainment	63	871	5	3	1
rKp8WVbIL8s	stiffkids2006	1125	Entertainment	124	772	5	1	1
WW_x4p0hfbk	stiffkids2006	1125	Entertainment	66	504	5	2	0
Kcfn9-hHEZ8	stiffkids2006	1125	Entertainment	142	1194	5	4	5
D-n-u2pz2OU	stiffkids2006	1125	Entertainment	81	738	5	1	0
h9RpKiU2KQU	stiffkids2006	1127	Entertainment	113	813	5	1	0
YTTDh3UiS80	stiffkids2006	1125	Entertainment	121	529	5	1	1
XnrKVnGTe1M	stiffkids2006	1125	Entertainment	174	765	5	1	1
ly8R8wBCCmI	stiffkids2006	1127	Entertainment	192	905	5	2	0
1es440ZzBVk	stiffkids2006	1125	Entertainment	52	3106	5	3	18
eD3q7m15jMA	stiffkids2006	1121	Entertainment	221	649	5	2	3
lvqwotKltX0	stiffkids2006	1125	Entertainment	95	644	5	1	0
fOA6---6R34	stiffkids2006	1121	Entertainment	161	440	5	1	2
0vGmFsYOcWo	stiffkids2006	1125	Entertainment	62	703	5	2	4
GimoCXfQSGU	stiffkids2006	1125	Entertainment	138	1288	5	4	0
AkejvDSGAPU	OldGamerStuff	1198	Entertainment	658	1144	5	13	6
nBC8VGLZja4	freshwater7894	1202	Entertainment	26	230	2.33	3	3
HcAPWT5uOn4	BohepansTheThird	1254	Music	572	205	5	5	11
h2M8nX0_bp4	citizensunited07	1251	News|Politics	275	100157	3.72	308	229
maHvqe7g03U	GameStub	1142	Entertainment	565	485	4.6	5	7
RQPlfsm_VfM	BlackxWhitexRoses	1041	Film|Animation	583	3965	5	13	23
ch3J6mFxBKs	ksig113	1012	Howto|Style	30	4009	5	6	7
0p7_p7-QbCc	gaminstuff	1253	Gaming	205	36	5	1	0
We7ibXXywdU	jimbob4815	1252	Entertainment	487	148	5	9	8
BBrW_YExAMs	ZetaPlays	1254	Entertainment	605	57	5	3	0
DTIdLNwwsEw	sra1123	1254	Gaming	279	14221	5	39	35
8MBciF7YlUM	majkeld	1254	Entertainment	31	125	5	1	0
RNk40aHN8s0	Timjikun	1240	Entertainment	241	2211	5	13	24
n5AmxopdT04	biodamper	1239	Entertainment	143	1455	5	7	22
HNWNX36xClw	TheGamerCrew	1245	Gaming	13	97	0	0	1
PSwony8dPpA	cudpug	1021	Entertainment	93	4415	5	6	20
WYAZeBOVDYQ	Fireshrine	1220	Gaming	159	73	0	0	3
olOWe2eWbl0	BuraiBerserker	1095	Entertainment	141	1439	5	1	2
-SmEeE7hXpU	RadiantDawnFE	1053	Entertainment	62	8832	4.53	17	57
MWEIfd5xn-8	17Master	1254	Gaming	72	19	0	0	1
DJp9rfhtViU	MGXGOD	545	Entertainment	36	7522	3.33	6	2
33qcSsbxFdk	Underworld23	1244	Music	166	1732	5	7	10
woRa1R24qJI	vivekbob	1219	Entertainment	211	2183	3.42	24	59
qLPJqtSgHdE	Dualink420	1223	News|Politics	30	12	0	0	0
Uw0QK4uJfPw	AnEmptyMelody	1254	Entertainment	236	121	4.43	7	6
DUuPTCf8mwo	cococola93	1254	Music	429	68	5	3	3
ct0IYKaxFUU	ImTheHulk66	1255	Entertainment	87	253	5	24	21
FWNEO6_6lK0	BlackCavMafia	1254	Gaming	151	40	5	1	2
Pbkbwik21so	Pez498	1254	Entertainment	36	12	0	0	0
WP84iv-ymIE	mehizmeh	1254	Entertainment	211	42	5	1	3
vlPST5v0ACc	igotafone	1254	Entertainment	237	28	5	1	1
Yn46RQNijZs	99mag3r99	1254	Entertainment	198	75	3.62	8	4
afb9EE644uo	0wn4g34lyf3	1169	Entertainment	261	843	4.15	27	24
9bw0UfVorQw	MusicRequest1	1254	Music	28	10	0	0	0
OhgKb_GE_LU	garudoh	1175	Gaming	286	710	5	7	3
9YpFdFh6R6k	MusicRequest1	1192	Music	71	250	5	1	1
goq7wJ23aQk	StarLightNSF	949	Entertainment	403	2777	4.75	8	17
IHaTAo8_gow	Amination	519	Music	73	7820	1.97	37	16
FwFtl_lIDGw	DemonDownBelow	1182	Entertainment	540	1475	4.71	7	8
aV4TnUdDVC0	bkboy87	 0 	UNA	308	40454	4.79	251	127
UijKJ0m-VSo	mcfrosticles	1115	Entertainment	125	1089	5	39	14
vSdXbmbSlxw	lophatjello	1248	Entertainment	656	7698	4.93	535	353
uTKymcV62LM	REDKLOK	1254	People|Blogs	719	37	0	0	0
FzHyYoRqB9Y	Davidebb1	1124	Film|Animation	491	664	3	2	0
M9ARUCsyPTw	BlueBull24	1214	Entertainment	272	2940	2.45	11	6
66mlLwwTkuQ	Tekknorg	1254	Entertainment	371	22	0	0	0
k4KyB0QDd3I	ky52	1254	Gaming	388	21	0	0	0
eqrqkdh5x-w	BlueBull24	1249	Entertainment	263	18	0	0	0
dnxAJdRNvmk	LILJD2	1255	Entertainment	583	78	5	2	3
lL-PwIBVkXU	Jackal33	1251	People|Blogs	532	316	5	9	9
6CuB9F4_aXY	McVille	1134	Autos|Vehicles	33	4995	5	4	1
Uay0b5nwGWQ	McVille	1134	Autos|Vehicles	16	3438	5	4	0
6aJdMVR9c-A	s9xn9ne	1181	Music	397	14975	4.72	18	11
MxpekplGUqM	hargar0106	1060	Autos|Vehicles	198	8369	4.33	6	1
hRXRLA317-I	motorzmania	891	Autos|Vehicles	107	18617	1.5	16	14
vxYOnqHIo30	jgimpala	1000	Autos|Vehicles	29	5062	0	0	0
k3LBdpRHPQo	CMENTAL1OG	1154	Autos|Vehicles	228	4008	5	2	2
2EzpXtsto8I	jgimpala	1000	Autos|Vehicles	20	4138	5	1	0
3o4WY6JvHCw	fastboga	921	Autos|Vehicles	154	11558	3.57	14	5
OXRyryTLgoM	elpasopremier16	1015	Autos|Vehicles	119	2233	4.67	3	4
4Rw9i5laD6Q	ArmadaNismo	954	Autos|Vehicles	43	10043	5	4	13
-BwUWtiH5vE	smokey949	1043	People|Blogs	93	1642	0	0	1
kuJYy3rbAe0	lakerbeoch	671	People|Blogs	308	50476	4.33	60	83
g2dTjdVK0j4	vwagon96	855	Entertainment	64	14880	3.56	9	4
F3pN0pG9hdg	NintendoCult	743	Entertainment	217	3343	4.38	13	10
4hcLgF3ZbC8	GrandMasterLynx	884	Entertainment	380	1737	5	1	0
Wcqt-SBHWK0	gameantique	1184	Entertainment	114	84	0	0	0
j6uCVYh4nIk	adamz019	1221	Entertainment	21	1308	5	3	6
Et7kDhi_A6Q	Oye267	1254	Gaming	131	46	5	2	3
LbZomOoMG3s	Ariashal	1254	Gaming	327	22	5	1	0
dntDPvFeyXM	zxCHRISzx	1253	Entertainment	133	83	5	1	0
tPX0wbUCLk8	SaltyProPeps	1254	Comedy	94	43	1	1	3
BF0x1Ijgt4k	BiggestPossible	812	Music	98	9923	4.92	61	35
w0eScK2sNYc	BiggestPossible	812	Music	110	19500	4.88	123	61
6Encz7Gj2kY	LorenzoTheComic	984	Entertainment	139	118	0	0	0
z-ZVljZvXeU	damnyouutube	477	Entertainment	87	7112	4.82	11	13
qvXFc0MPUCg	gunplaman	889	Entertainment	163	18723	4.76	21	56
4RnhuFK_UQw	JoshuaZimmerman	889	Entertainment	632	84301	4.55	76	66
5zwlYzEhcTk	Dacvak	890	People|Blogs	160	4189	4.5	4	5
D6j8yT-Bhsc	88552	845	Entertainment	30	5567	4.44	9	12
RPqYYWDpdIo	MechaGai	847	Entertainment	126	16499	4.82	17	39
QsunG3XbUz8	MechaGai	663	Entertainment	101	57086	4.98	61	60
lHjQ4oWt3x0	iDorkas	795	Entertainment	178	42946	3.2	41	166
v102ghz9gfY	Vespene	889	Entertainment	86	13862	2.86	7	3
Z7fOk6XQZ0I	aprilcherrie	900	Entertainment	18	1232	1	6	1
Xmy5RXwE8lM	lugiadoom	901	Entertainment	158	34786	4.91	82	95
64vGtvetGjM	figment1988	987	Entertainment	30	8689	5	10	29
lHbStL2JUM8	majkeld	659	Entertainment	14	4130	4.67	3	1
K5CfW1xbJdE	majkeld	418	Entertainment	14	5938	3.86	7	0
0islBWhlU6g	eduarsbb	1239	Sports	48	102	0	0	2
VjWzBssilH4	worldymaster	1080	People|Blogs	283	573	4	2	1
4ix-VSEZ7K0	apg83	1003	Music	229	92855	4.85	59	25
FxDl-GgNx7o	madisonaveband	1228	Music	90	1542	4.96	24	16
n4zRkFOKtCs	nathalietiefel	949	Pets|Animals	35	82	0	0	0
5L1byMP5zzg	madisonaveband	1254	Music	227	2033	4.83	30	17
_FWYAM7JYzM	Kylie91foxy	1253	Music	72	133	5	2	1
S-EMKqe29No	hansunddest69	1253	Comedy	355	65	5	1	0
lIjzRZnn2B4	cutegirl1232	1254	Comedy	215	59	4.5	2	2
qiVYr3pOnYI	LOVELIY1292	1254	Entertainment	31	19	0	0	0
jCLjRffGSa0	missmadison456	1222	People|Blogs	224	243	5	1	0
y4lcXkAWh40	XAlexXScottXLove	1254	Sports	259	93	4.5	2	0
JqgRGJqS3G8	eriinfoshox3	1254	Comedy	95	141	5	1	0
zO7z4xo2seI	missxbubbly	1254	People|Blogs	9	23	1	1	0
nLTyfEsmLJo	mollyb1345	1254	Comedy	61	70	0	0	1
AX0AGxfSiDA	shirsh12	1254	Comedy	88	69	0	0	1
mqDSVcfsZrw	S3LL0FF	1253	Music	141	183	5	1	1
dqa4SiVS3cA	hollisterhottie710	1245	Music	250	15	0	0	1
aK3ZluUHPnU	jstratman33	905	Music	191	31253	4.12	42	57
NA63xkfTJPY	bonjovi608	958	Entertainment	202	5630	4.88	50	36
xzr2QEVoQl8	HasdrubalOfCarthage	 0 	UNA	97	10072	4.64	50	16
rMT77bhoYmo	bikingfanatic2	1254	Comedy	31	41	0	0	0
lZQhbNZpdmc	lipetramunt	1160	Entertainment	81	30	0	0	0
W7eXfnCn3As	caminhao007	1046	Comedy	49	14179	4.8	10	8
VOEA3VjTmvU	Jujumatheusp	1254	People|Blogs	177	63	0	0	0
u5qCcCLdiH0	giovani117	1209	People|Blogs	112	97	0	0	0
7LXBEAclpQk	Vica1976	1074	People|Blogs	187	1130	0	0	2
e9uRTDMydoc	alex4875	807	Comedy	168	4802	3.33	6	7
AtFD-4DDSDs	chrisynhaa	1006	Entertainment	280	272	0	0	1
MKCl5G3zuME	lilicasini	1253	People|Blogs	328	16591	2.33	3	1
lOMY5CY9JxE	cleirandriola	1254	People|Blogs	198	109	0	0	0
l7n7YLYaopU	Mellorshow	1021	Entertainment	235	3890	5	1	0
8OyJhBSzfd0	Mellorshow	990	Entertainment	103	339	5	1	0
voHvejbdoxY	Mellorshow	992	Entertainment	74	373	5	1	0
6jWDxzd8IJg	Mellorshow	992	Entertainment	81	337	5	1	1
E7oKBjNHaXE	Mellorshow	992	Film|Animation	72	198	5	1	0
rj-tQKHbFOY	Mellorshow	992	Entertainment	79	201	5	1	0
FPGqHrGtCbs	Mellorshow	992	Film|Animation	56	120	5	1	0
ZGw-CL1zhD8	Mellorshow	992	Entertainment	69	460	3	2	0
aaMzibOyoTc	Mellorshow	990	Entertainment	135	4025	5	5	3
s6dLJFxHliI	perctdark	1141	Comedy	297	459	0	0	0
xV2Zlvy-OLc	teveaberta	768	Entertainment	446	389939	4.54	50	38
m2bF6cdgWTQ	FabynhoMarques	998	Comedy	391	16354	4.5	16	7
c3M4SVHH3XA	tornerefadaca	952	Entertainment	11	2583	0	0	0
N0oRMTypiBg	Mellorshow	1021	Entertainment	236	320	0	0	0
SS67q1Rgq_o	Mellorshow	992	Entertainment	71	458	5	2	1
-wZxT8TvmO4	Mellorshow	992	Entertainment	81	280	5	1	1
lCD0geys2Sk	cerossss	1007	Film|Animation	390	35236	4.1	20	39
8ZTRibQrG0w	xxmerwemxx	1148	Film|Animation	90	15382	1.5	8	15
C4I-NcNyLm4	gamze1537	 0 	UNA	99	41140	3.6	45	49
Gm2glUncjkE	fethisenkonya	1121	Film|Animation	15	15257	2.33	3	0
bVqFzQ3THO8	yigitkirca	956	Comedy	40	18885	3	4	0
9jg_Vhdg23o	KNIGHTNOVATR	1148	Film|Animation	27	6238	3.6	5	5
0J4bLnnH-VI	combaaaaa	812	Music	63	193322	2.29	72	90
bJET0YB5vVY	gemiksizmurat	1146	Film|Animation	67	62228	4	22	24
J6Z7LIWawuY	ufukerdem	1139	Film|Animation	28	1006	0	0	0
kBOdRGJlr64	uabekirr	1015	News|Politics	29	29682	3.2	5	8
4dYXnRrg7Zs	OMGRIKKIVIDEOS	904	People|Blogs	29	90825	4.61	38	41
Q1WNQ7FoIkU	mogross22	483	Comedy	212	206046	3.09	253	110
uBgGMnwRhVw	annabanana31	344	Comedy	24	18121	3.48	25	14
OJix6zskKHc	justin611611	670	Entertainment	9	62032	4.12	51	27
52qjX21_MfA	princesscherish	 0 	UNA	36	323338	4.16	403	125
cTBS-Vssw7Q	Tadpole007	636	People|Blogs	33	26266	3.5	6	4
wd5YQDD2GIM	bubless3	571	Entertainment	211	12050	3.5	10	7
y8TT7Fz8f4M	maressaz	714	Music	126	75476	4.18	247	260
shgRSgYwBv0	SexyLo29	383	Comedy	44	93953	2.52	125	58
ksehLOHe7uI	helsabels222	514	Comedy	167	13551	2.67	12	9
6WmtwOOJH3Y	annabanana31	471	People|Blogs	54	10100	3.4	15	6
bi3wLfATxLQ	whatdidudolinda	566	Entertainment	210	49006	4.1	89	84
rdLoaRuKb9E	Parlealper	799	Comedy	108	282932	4.33	33	24
Bfx49HHsN4Q	deepdarkness4	784	Film|Animation	130	143272	3	7	4
2lffppVM4_I	fmacit	645	Comedy	586	3281256	4.89	3076	1266
kuurYbcBo9U	evrenfender	509	Music	173	337919	4.94	334	202
jouQ189BDPA	mustea	481	Comedy	66	99251	4.35	31	22
cVytL5VOE30	mkecik	428	Comedy	45	62896	4.71	21	25
NJc07k3enws	crazygirllllll	808	Comedy	12	40446	3.89	9	10
KVMB4LB7T4g	dengizer	861	People|Blogs	22	57127	3.29	7	10
LDweDR24fPY	86baris	652	Comedy	9	386100	2.03	34	3
d-8-vt9Bzk4	holigancarsi	882	People|Blogs	55	21410	4.51	59	28
cb00wPZpcVI	esikimo	745	Comedy	44	30798	4.38	8	7
